fake11.jpg, 0.033504, 0.016642, 0.015509, 0.241545, 0.06944509650495566, 0.09224829557170999, 0.06672067916573014, 0.097927807919609
Images76.jpg, 0.021067, 0.011058, 0.009967, 0.265108, 0.05384585289514867, 0.09604655006541668, 0.0787215388238324, 0.0986228900944197
fake17.jpg, 0.019312, 0.010307, 0.009801, 0.26778, 0.041134585289514865, 0.09602594682239511, 0.0791322350176618, 0.09689234911411765
Images19.jpg, 0.009713, 0.006231, 0.005633, 0.285623, 0.028797600417318724, 0.09691676021473263, 0.08758161354339314, 0.09498080480681778
Images11.jpg, 0.010358, 0.006612, 0.006114, 0.284116, 0.02431924882629108, 0.09720131727073113, 0.08853635235567753, 0.09604314219739193
Images1.jpg, 0.009194, 0.005404, 0.005187, 0.287415, 0.017694966092853415, 0.09761812208644154, 0.08893035462213514, 0.09571285600551924
fake4.jpg, 0.022199, 0.01086, 0.010601, 0.26354, 0.07508085550339072, 0.09470197709747792, 0.07858175485863285, 0.09822591169881391
Images46.jpg, 0.010853, 0.007246, 0.006693, 0.282408, 0.026145018257694313, 0.09638412645046227, 0.0868158046278423, 0.09594068063694101
fake70.jpg, 0.02622, 0.013458, 0.012135, 0.255387, 0.07385432968179446, 0.09318707971376217, 0.07388086766498103, 0.09765655688804635
Images28.jpg, 0.012373, 0.007668, 0.007752, 0.279407, 0.023504173187271778, 0.09654974931110165, 0.08512797084215672, 0.09653402230299599
fake43.jpg, 0.021184, 0.01112, 0.011785, 0.263111, 0.03860980699008868, 0.09610606090572361, 0.06980373245708031, 0.09799903510134882
fake68.jpg, 0.027974, 0.014424, 0.012683, 0.252119, 0.06863197704747001, 0.09442989135598082, 0.07178480572827081, 0.09853772057469438
fake34.jpg, 0.014027, 0.008123, 0.007375, 0.277675, 0.041647756911841416, 0.09707927697462597, 0.08199735140592204, 0.09732449814984323
Images34.jpg, 0.01362, 0.007813, 0.007844, 0.277923, 0.03109285341679708, 0.09649111299602217, 0.08379999461833491, 0.09722169539306258
Images16.jpg, 0.008367, 0.005392, 0.004905, 0.288536, 0.02431794470526865, 0.0974813282248905, 0.08866174086860962, 0.09559099111414252
fake20.jpg, 0.017541, 0.009034, 0.008619, 0.272006, 0.031832942097026605, 0.09688509459594392, 0.07684808341844544, 0.09582082818088411
fake30.jpg, 0.031234, 0.015469, 0.013795, 0.246702, 0.10144170579029735, 0.09075403288688862, 0.06925586351147561, 0.09774840283909816
fake49.jpg, 0.027856, 0.013914, 0.011963, 0.253467, 0.07877412623891497, 0.09405534653840664, 0.07203173405016357, 0.09792353811310764
Images84.jpg, 0.014305, 0.009161, 0.008308, 0.275426, 0.04338028169014084, 0.09578776815630773, 0.08429791644445842, 0.09710852060982636
Images64.jpg, 0.011825, 0.007418, 0.006487, 0.28147, 0.02692357850808555, 0.09673643303454886, 0.08658894026969254, 0.09698151082883599
